MatchID,Series,League,StartTime,MatchLength,Duration,Winner,Radiant,RadiantPlayers,Dire,DirePlayers,RadiantKills,DireKills,WinningTeam,LosingTeam
3070705867,127300.0,4920,22 Mar 2017 01:14,30:22,1822,Radiant,Newbee,"Faith, kpii, uuu9, kaka, Sccc",team_ftd_c,"骑牛的, Lww, SlowSlow, 南风, .leyuan.",27,9,Newbee,team_ftd_c
3070701172,127299.0,4920,22 Mar 2017 01:11,37:03,2223,Radiant,EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",Newbee.Young,"JiaJia, kaidou, XiaoXiaoSala, 折纸折纸, Maomao",40,27,EHOME,Newbee.Young
3070594301,127286.0,4920,22 Mar 2017 12:10,29:44,1784,Radiant,RUSH B,"冷鸟, qd, 290, Unknown, lt",LYG.Gaming,"Kol, 极限, MoPao, LongGGG_, Mystery.",24,11,RUSH B,LYG.Gaming
3070575406,127287.0,4920,22 Mar 2017 11:59,48:37,2917,Dire,EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",Vici Gaming Potential,"Ayo, DXM, Srf, Another, Fade",20,42,Vici Gaming Potential,EHOME.KEEN
3070511837,127287.0,4920,22 Mar 2017 11:19,23:13,1393,Radiant,Vici Gaming Potential,"Ayo, DXM, Srf, Another, Fade",EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",27,8,Vici Gaming Potential,EHOME.KEEN
3070496730,127286.0,4920,22 Mar 2017 11:09,34:44,2084,Dire,RUSH B,"冷鸟, qd, 290, Unknown, lt",LYG.Gaming,"Kol, 极限, MoPao, LongGGG_, Mystery.",19,35,LYG.Gaming,RUSH B
3070437713,127279.0,4920,22 Mar 2017 10:30,19:49,1189,Radiant,Newbee,"Faith, kpii, uuu9, kaka, Sccc",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",20,4,Newbee,Team VGJ
3070423495,127280.0,4920,22 Mar 2017 10:21,26:55,1615,Radiant,team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",White Fries Gaming,"138bpm, xfreedom, hyhy,  Big_A, Unknown",28,8,team_ftd_a,White Fries Gaming
3070355823,127280.0,4920,22 Mar 2017 09:35,25:08,1508,Radiant,team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",White Fries Gaming,"138bpm, xfreedom, hyhy,  Big_A, Unknown",18,12,team_ftd_a,White Fries Gaming
3070331101,127279.0,4920,22 Mar 2017 09:18,49:36,2976,Radiant,Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",Newbee,"Faith, kpii, uuu9, kaka, Sccc",35,27,Team VGJ,Newbee
3070256491,127270.0,4920,22 Mar 2017 08:25,38:43,2323,Dire,Avalon_Club,"2huang.2day, Yp, Cys, 离别, Unknown",To.be.or.not.to.be,"MelodyLovers, lwy, 颜 RampaGe, chaoyue, Luobo",18,28,To.be.or.not.to.be,Avalon_Club
3070218610,127269.0,4920,22 Mar 2017 07:57,48:50,2930,Dire,iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",LGD.Forever Young,"Super, Jixing, LPC, Monet, Wh1te",30,41,LGD.Forever Young,iG.Vitality
3070172721,127270.0,4920,22 Mar 2017 07:21,40:51,2451,Dire,Avalon_Club,"2huang.2day, Yp, Cys, 离别, Unknown",To.be.or.not.to.be,"MelodyLovers, lwy, 颜 RampaGe, chaoyue, Luobo",24,29,To.be.or.not.to.be,Avalon_Club
3070146177,127269.0,4920,22 Mar 2017 07:00,35:12,2112,Dire,LGD.Forever Young,"Super, Jixing, LPC, Monet, Wh1te",iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",13,24,iG.Vitality,LGD.Forever Young
3068963642,127110.0,4920,21 Mar 2017 02:22,35:26,2126,Dire,We.are.young,"sjl, light, Judy, 阿香, Shining",Team VDuoBao,"Nono, JoHnNy, Adong  ๑ , Swallow, hmx",24,36,Team VDuoBao,We.are.young
3068932679,127107.0,4920,21 Mar 2017 02:07,27:39,1659,Dire,Newbee.Young,"JiaJia, kaidou, XiaoXiaoSala, 折纸折纸, Maomao",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",13,33,TEAM MAX,Newbee.Young
3068850699,127110.0,4920,21 Mar 2017 01:27,35:29,2129,Radiant,Team VDuoBao,"Nono, JoHnNy, Adong  ๑ , Swallow, hmx",We.are.young,"sjl, light, Judy, 阿香, Shining",24,8,Team VDuoBao,We.are.young
3068822493,127107.0,4920,21 Mar 2017 01:13,33:43,2023,Dire,TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",Newbee.Young,"JiaJia, kaidou, XiaoXiaoSala, 折纸折纸, Maomao",22,27,Newbee.Young,TEAM MAX
3068732644,127086.0,4920,21 Mar 2017 12:24,35:57,2157,Radiant,Avalon_Club,"2huang.2day, Yp, Cys, 离别, Unknown",White Fries Gaming,"138bpm, xfreedom, hyhy,  Big_A, Unknown",29,8,Avalon_Club,White Fries Gaming
3068704380,127083.0,4920,21 Mar 2017 12:07,42:59,2579,Dire,C5Gaming,"ACE, pyw, FuSheng, Piao, yyw",To.be.or.not.to.be,"MelodyLovers, lwy, 颜 RampaGe, chaoyue, Luobo",19,32,To.be.or.not.to.be,C5Gaming
3068623562,127086.0,4920,21 Mar 2017 11:16,41:36,2496,Radiant,Avalon_Club,"2huang.2day, Yp, Cys, 离别, Unknown",White Fries Gaming,"138bpm, xfreedom, hyhy,  Big_A, Unknown",15,7,Avalon_Club,White Fries Gaming
3068607222,127083.0,4920,21 Mar 2017 11:05,41:42,2502,Radiant,C5Gaming,"ACE, pyw, FuSheng, Piao, yyw",To.be.or.not.to.be,"MelodyLovers, lwy, 颜 RampaGe, chaoyue, Luobo",33,31,C5Gaming,To.be.or.not.to.be
3068534024,127072.0,4920,21 Mar 2017 10:17,23:46,1426,Radiant,EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",C5Gaming,"ACE, pyw, FuSheng, Piao, yyw",42,15,EHOME,C5Gaming
3068506220,127071.0,4920,21 Mar 2017 09:58,49:51,2991,Dire,Team Braveheart,"LuLu^^, C, 876, 老A, Waixi",CAVALRY,"Tzy丶NJ, NeaR, yfs[N]7, Shirley, MEVIUS",24,52,CAVALRY,Team Braveheart
3068422937,127072.0,4920,21 Mar 2017 09:01,1:00:27,3627,Radiant,C5Gaming,"ACE, pyw, FuSheng, Piao, yyw",EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",56,44,C5Gaming,EHOME
3068422640,127071.0,4920,21 Mar 2017 09:00,33:28,2008,Radiant,Team Braveheart,"LuLu^^, C, 876, 老A, Waixi",CAVALRY,"Tzy丶NJ, NeaR, yfs[N]7, Shirley, MEVIUS",19,23,Team Braveheart,CAVALRY
3068343262,127064.0,4920,21 Mar 2017 08:02,23:42,1422,Radiant,EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",LYG.Gaming,"Kol, 极限, MoPao, LongGGG_, Mystery.",13,8,EHOME,LYG.Gaming
3068306578,127065.0,4920,21 Mar 2017 07:33,38:20,2300,Radiant,RUSH B,"冷鸟, qd, 290, Unknown, lt",White Fries Gaming,"138bpm, xfreedom, hyhy,  Big_A, Unknown",27,17,RUSH B,White Fries Gaming
3068268074,127065.0,4920,21 Mar 2017 07:02,13:57,837,Radiant,RUSH B,"冷鸟, qd, 290, Unknown, lt",White Fries Gaming,"138bpm, xfreedom, hyhy,  Big_A, Unknown",13,3,RUSH B,White Fries Gaming
3068265645,127064.0,4920,21 Mar 2017 07:00,44:19,2659,Dire,LYG.Gaming,"Kol, 极限, MoPao, LongGGG_, Mystery.",EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",21,34,EHOME,LYG.Gaming
3067081919,126897.0,4920,20 Mar 2017 02:33,35:54,2154,Dire,White Fries Gaming,"138bpm, xfreedom, hyhy,  Big_A, Unknown",C5Gaming,"ACE, pyw, FuSheng, Piao, yyw",14,36,C5Gaming,White Fries Gaming
3067030191,126893.0,4920,20 Mar 2017 02:09,35:45,2145,Radiant,EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",33,18,EHOME,TEAM MAX
3066929815,126897.0,4920,20 Mar 2017 01:20,49:53,2993,Radiant,C5Gaming,"ACE, pyw, FuSheng, Piao, yyw",White Fries Gaming,"138bpm, xfreedom, hyhy,  Big_A, Unknown",31,38,C5Gaming,White Fries Gaming
3066887250,126893.0,4920,20 Mar 2017 12:58,53:54,3234,Dire,EHOME,"old LaNm, CTY, jdh, old chicken, Guvara",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",38,45,TEAM MAX,EHOME
3066794200,126874.0,4920,20 Mar 2017 12:05,32:20,1940,Dire,Team Braveheart,"LuLu^^, C, 876, 老A, Waixi",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",17,29,TEAM MAX,Team Braveheart
3066793947,126872.0,4920,20 Mar 2017 12:05,53:47,3227,Dire,CAVALRY,"Tzy丶NJ, NeaR, yfs[N]7, Shirley, MEVIUS",RUSH B,"冷鸟, qd, 290, Unknown, lt",29,24,RUSH B,CAVALRY
3066705742,126874.0,4920,20 Mar 2017 11:10,36:26,2186,Radiant,Team Braveheart,"LuLu^^, C, 876, 老A, Waixi",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",35,18,Team Braveheart,TEAM MAX
3066690757,126872.0,4920,20 Mar 2017 11:01,44:55,2695,Dire,RUSH B,"冷鸟, qd, 290, Unknown, lt",CAVALRY,"Tzy丶NJ, xiaogongzhu, yfs[N]7, Shirley, MEVIUS",17,26,CAVALRY,RUSH B
3066599461,126859.0,4920,20 Mar 2017 10:01,37:49,2269,Radiant,C5Gaming,"ACE, pyw, FuSheng, Piao, yyw",LYG.Gaming,"Kol, 极限, MoPao, LongGGG_, Mystery.",32,18,C5Gaming,LYG.Gaming
3066588298,126857.0,4920,20 Mar 2017 09:54,51:22,3082,Dire,Team VDuoBao,"Nono, JoHnNy, Adong  ๑ , Swallow, hmx",Newbee.Young,"JiaJia, kaidou, XiaoXiaoSala, 折纸折纸, Maomao",35,36,Newbee.Young,Team VDuoBao
3066526152,126859.0,4920,20 Mar 2017 09:12,35:22,2122,Dire,C5Gaming,"ACE, pyw, FuSheng, Piao, yyw",LYG.Gaming,"Kol, 极限, MoPao, LongGGG_, Mystery.",15,23,LYG.Gaming,C5Gaming
3066512416,126857.0,4920,20 Mar 2017 09:02,35:36,2136,Dire,Team VDuoBao,"Nono, JoHnNy, Adong  ๑ , Swallow, hmx",Newbee.Young,"JiaJia, kaidou, XiaoXiaoSala, 折纸折纸, Maomao",6,25,Newbee.Young,Team VDuoBao
3066442993,126852.0,4920,20 Mar 2017 08:12,38:09,2289,Dire,To.be.or.not.to.be,"MelodyLovers, lwy, 颜 RampaGe, chaoyue, Luobo",team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",29,40,team_ftd_a,To.be.or.not.to.be
3066403850,126847.0,4920,20 Mar 2017 07:42,37:18,2238,Dire,Avalon_Club,"2huang.2day, Yp, Cys, 离别, Unknown",LYG.Gaming,"Kol, 极限, MoPao, LongGGG_, Mystery.",18,21,LYG.Gaming,Avalon_Club
3066386235,126852.0,4920,20 Mar 2017 07:29,33:41,2021,Radiant,team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",To.be.or.not.to.be,"MelodyLovers, lwy, 颜 RampaGe, chaoyue, Luobo",22,16,team_ftd_a,To.be.or.not.to.be
3066349412,126847.0,4920,20 Mar 2017 06:59,25:29,1529,Radiant,Avalon_Club,"2huang.2day, Yp, Cys, 离别, Unknown",LYG.Gaming,"Kol, 极限, MoPao, LongGGG_, Mystery.",12,4,Avalon_Club,LYG.Gaming
3065009185,126585.0,4920,19 Mar 2017 01:53,28:42,1722,Radiant,Newbee,"Faith, kpii, uuu9, kaka, Sccc",Vici Gaming Potential,"Ayo, DXM, Srf, Fade, ghost",30,13,Newbee,Vici Gaming Potential
3064900214,126585.0,4920,19 Mar 2017 01:06,27:25,1645,Radiant,Newbee,"Faith, kpii, uuu9, kaka, Sccc",Vici Gaming Potential,"Ayo, DXM, Srf, Fade, ghost",23,7,Newbee,Vici Gaming Potential
3064776157,126570.0,4920,19 Mar 2017 12:09,33:54,2034,Dire,team_ftd_c,"Lww, SlowSlow, goking, 南风, yH",Vici Gaming Potential,"Ayo, DXM, Srf, Fade, ghost",13,38,Vici Gaming Potential,team_ftd_c
3064669269,126570.0,4920,19 Mar 2017 11:17,35:44,2144,Radiant,Vici Gaming Potential,"Ayo, DXM, Srf, Fade, ghost",team_ftd_c,"Lww, SlowSlow, goking, 南风, yH",32,12,Vici Gaming Potential,team_ftd_c
3064525388,126545.0,4920,19 Mar 2017 10:08,47:19,2839,Radiant,the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",42,51,the wings gaming,EHOME.KEEN
3064420299,126545.0,4920,19 Mar 2017 09:18,31:51,1911,Dire,the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",16,30,EHOME.KEEN,the wings gaming
3064305159,126523.0,4920,19 Mar 2017 08:22,31:15,1875,Dire,EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",13,27,Invictus Gaming,EHOME.KEEN
3064201319,126523.0,4920,19 Mar 2017 07:28,30:49,1849,Dire,EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",25,29,Invictus Gaming,EHOME.KEEN
3064052164,126494.0,4920,19 Mar 2017 06:02,56:47,3407,Dire,the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",LGD.Forever Young,"Super, Jixing, LPC, Monet, Wh1te",24,29,LGD.Forever Young,the wings gaming
3063962894,126494.0,4920,19 Mar 2017 05:00,41:36,2496,Dire,LGD.Forever Young,"Super, Jixing, LPC, Monet, Wh1te",the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",22,21,the wings gaming,LGD.Forever Young
3062549121,126259.0,4920,18 Mar 2017 02:03,49:21,2961,Radiant,Newbee,"Faith, kpii, uuu9, kaka, Sccc",EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",38,27,Newbee,EHOME.KEEN
3062400690,126259.0,4920,18 Mar 2017 12:59,40:43,2443,Dire,EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",Newbee,"Faith, kpii, uuu9, kaka, Sccc",27,47,Newbee,EHOME.KEEN
3062293915,126237.0,4920,18 Mar 2017 12:11,20:38,1238,Radiant,LGD.Forever Young,"Super, Jixing, LPC, Monet, Wh1te",team_ftd_c,"Lww, SlowSlow, goking, 南风, yH",23,5,LGD.Forever Young,team_ftd_c
3062195454,126237.0,4920,18 Mar 2017 11:22,32:27,1947,Dire,team_ftd_c,"Lww, SlowSlow, goking, 南风, yH",LGD.Forever Young,"Super, Jixing, LPC, Monet, Wh1te",13,27,LGD.Forever Young,team_ftd_c
3062112597,126211.0,4920,18 Mar 2017 10:40,19:12,1152,Dire,iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",Vici Gaming,"Ori, ddc, hym, END, Yang",7,25,Vici Gaming,iG.Vitality
3062019131,126211.0,4920,18 Mar 2017 09:51,30:37,1837,Dire,Vici Gaming,"Ori, ddc, hym, END, Yang",iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",10,36,iG.Vitality,Vici Gaming
3061876424,126178.0,4920,18 Mar 2017 08:34,49:57,2997,Radiant,the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",40,17,the wings gaming,Team VGJ
3061761223,126178.0,4920,18 Mar 2017 07:28,44:02,2642,Dire,the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",20,37,Team VGJ,the wings gaming
3061672764,126158.0,4920,18 Mar 2017 06:31,29:46,1786,Dire,Newbee,"Faith, kpii, uuu9, kaka, Sccc",LGD-GAMING,"Yao, Maybe, M99_ JY., Xz, Ame",11,27,LGD-GAMING,Newbee
3061556152,126158.0,4920,18 Mar 2017 05:04,1:08:08,4088,Radiant,Newbee,"Faith, kpii, uuu9, kaka, Sccc",LGD-GAMING,"Yao, Maybe, M99_ JY., Xz, Ame",40,28,Newbee,LGD-GAMING
3060335733,125978.0,4920,17 Mar 2017 02:16,39:29,2369,Radiant,iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",42,23,iG.Vitality,EHOME.KEEN
3060184044,125978.0,4920,17 Mar 2017 01:06,46:35,2795,Radiant,EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",31,38,EHOME.KEEN,iG.Vitality
3060051191,125957.0,4920,17 Mar 2017 11:52,51:00,3060,Radiant,Newbee,"Faith, kpii, uuu9, kaka, Sccc",the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",44,31,Newbee,the wings gaming
3059968931,125957.0,4920,17 Mar 2017 10:59,34:04,2044,Radiant,the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",Newbee,"Faith, kpii, uuu9, kaka, Sccc",25,11,the wings gaming,Newbee
3059851614,125937.0,4920,17 Mar 2017 09:43,22:08,1328,Dire,team_ftd_c,"Lww, SlowSlow, goking, 南风, yH",Vici Gaming,"Ori, ddc, hym, END, Yang",5,24,Vici Gaming,team_ftd_c
3059787371,125937.0,4920,17 Mar 2017 09:00,27:23,1643,Dire,team_ftd_c,"Lww, SlowSlow, goking, 南风, yH",Vici Gaming,"Ori, ddc, hym, END, Yang",12,33,Vici Gaming,team_ftd_c
3059697961,125923.0,4920,17 Mar 2017 07:56,34:34,2074,Radiant,Vici Gaming,"Ori, ddc, hym, END, Yang",LGD.Forever Young,"Super, Jixing, LPC, Monet, Wh1te",29,13,Vici Gaming,LGD.Forever Young
3059628520,125923.0,4920,17 Mar 2017 07:01,36:10,2170,Dire,LGD.Forever Young,"Super, Jixing, LPC, Monet, Wh1te",Vici Gaming,"Ori, ddc, hym, END, Yang",11,21,Vici Gaming,LGD.Forever Young
3059545002,125911.0,4920,17 Mar 2017 05:51,23:20,1400,Radiant,LGD.Forever Young,"Super, Jixing, LPC, Monet, Wh1te",CDEC Gaming,"June, Inflame, demons, June, Flyby",26,9,LGD.Forever Young,CDEC Gaming
3059489258,125911.0,4920,17 Mar 2017 05:00,32:52,1972,Dire,CDEC Gaming,"June, Inflame, demons, June, Flyby",LGD.Forever Young,"Super, Jixing, LPC, Monet, Wh1te",7,25,LGD.Forever Young,CDEC Gaming
3058467539,125739.0,4920,16 Mar 2017 02:16,45:59,2759,Radiant,LGD-GAMING,"Yao, Maybe, M99_ JY., Xz, Ame",EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",40,19,LGD-GAMING,EHOME.KEEN
3058358927,125739.0,4920,16 Mar 2017 01:22,26:00,1560,Radiant,EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",LGD-GAMING,"Yao, Maybe, M99_ JY., Xz, Ame",24,11,EHOME.KEEN,LGD-GAMING
3058260638,125724.0,4920,16 Mar 2017 12:26,32:19,1939,Radiant,the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",team_ftd_c,"Lww, SlowSlow, goking, 南风, yH",28,13,the wings gaming,team_ftd_c
3058194802,125724.0,4920,16 Mar 2017 11:44,25:09,1509,Radiant,the wings gaming,"跳刀跳刀丶, iceice, y`Maxine, Faith_bian, shadow",team_ftd_c,"Lww, SlowSlow, goking, 南风, yH",20,4,the wings gaming,team_ftd_c
3058038253,,4920,16 Mar 2017 09:54,1:26:30,5190,Radiant,iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",Unknown Dire Team,"June, Inflame, demons, June, Flyby",51,64,iG.Vitality,Unknown Dire Team
3057978475,125719.0,4920,16 Mar 2017 09:10,26:21,1581,Dire,CDEC.Avengers,"June, Inflame, demons, June, Flyby",iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",10,23,iG.Vitality,CDEC.Avengers
3057893021,125708.0,4920,16 Mar 2017 08:01,34:24,2064,Radiant,Vici Gaming Potential,"Ayo, DXM, Srf, Fade, ghost",iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",32,24,Vici Gaming Potential,iG.Vitality
3057837348,125708.0,4920,16 Mar 2017 07:13,31:24,1884,Radiant,iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",Vici Gaming Potential,"Ayo, DXM, Srf, Fade, ghost",23,10,iG.Vitality,Vici Gaming Potential
3056712176,125549.0,4920,15 Mar 2017 02:19,35:33,2133,Radiant,Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",25,16,Team VGJ,iG.Vitality
3056573605,125549.0,4920,15 Mar 2017 01:10,45:51,2751,Dire,iG.Vitality,"super, @dogf1ghts, InJuly, Paparazi, Sakata",Team VGJ,"rOtk, fy, Fenrir, Agressif, Freeze",32,36,Team VGJ,iG.Vitality
3056458422,125539.0,4920,15 Mar 2017 12:05,36:27,2187,Dire,Vici Gaming Potential,"Ayo, DXM, Srf, Fade, ghost",Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",12,22,Invictus Gaming,Vici Gaming Potential
3056374006,125539.0,4920,15 Mar 2017 11:12,29:36,1776,Radiant,Invictus Gaming,"BurNIng, Xxs, Q, Op, Boboka.Rr",Vici Gaming Potential,"Ayo, DXM, Srf, Fade, ghost",19,7,Invictus Gaming,Vici Gaming Potential
3056285183,125529.0,4920,15 Mar 2017 10:13,34:20,2060,Dire,team_ftd_c,"Lww, SlowSlow, goking, 南风, yH",CDEC Gaming,"June, Inflame, demons, June, Flyby",20,26,CDEC Gaming,team_ftd_c
3056201210,125529.0,4920,15 Mar 2017 09:14,38:32,2312,Dire,team_ftd_c,"Lww, SlowSlow, goking, 南风, yH",CDEC Gaming,"June, Inflame, demons, June, Flyby",23,33,CDEC Gaming,team_ftd_c
3056116247,125517.0,4920,15 Mar 2017 08:10,31:27,1887,Dire,team_ftd_c,"Lww, SlowSlow, goking, 南风, yH",EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",19,27,EHOME.KEEN,team_ftd_c
3056031302,125517.0,4920,15 Mar 2017 07:00,44:00,2640,Dire,team_ftd_c,"Lww, SlowSlow, goking, 南风, yH",EHOME.KEEN,"佞臣, Rong, 影, 荧, dark",19,30,EHOME.KEEN,team_ftd_c
3052136604,125139.0,3726,13 Mar 2017 02:21,36:17,2177,Dire,Team Inspire ♫,"Jen, Saul, ARTEEZY, ., @MishoDOTA",Marinet Gaming,"Tototony., Falcon#14-, MG.Rosada, Unknown, MG.LauraKenyi",17,22,Marinet Gaming,Team Inspire ♫
3052098986,125120.0,3726,13 Mar 2017 01:31,41:29,2489,Radiant,Marinet Gaming,"Tototony., Falcon#14-, MG.Rosada, Unknown, MG.LauraKenyi",Speedy Gaming !,"Jen, Saul, ARTEEZY, ., @MishoDOTA",45,27,Marinet Gaming,Speedy Gaming !
3052038137,125120.0,3726,13 Mar 2017 12:05,1:01:24,3684,Dire,Speedy Gaming !,"Jen, Saul, ARTEEZY, ., @MishoDOTA",Marinet Gaming,"Tototony., Falcon#14-, MG.Rosada, Unknown, MG.LauraKenyi",32,24,Marinet Gaming,Speedy Gaming !
3049746826,124754.0,3726,12 Mar 2017 12:13,46:24,2784,Dire,Cox + 4,"Unknown, _-UlizZezZ-_, JezMc~, ¿Eh?, Unknown",FanNio +4,"Unknown, Of.Canchon.Mc, Sladee-, DileCOM.Maelk, Unknown",12,29,FanNio +4,Cox + 4
3049688767,124754.0,3726,11 Mar 2017 11:13,43:48,2628,Radiant,FanNio +4,"Unknown, Of.Canchon.Mc, Sladee-, DileCOM.Maelk, Unknown",Cox + 4,"Unknown, _-UlizZezZ-_, JezMc~, ¿Eh?, Unknown",33,30,FanNio +4,Cox + 4
3049625644,124743.0,3726,11 Mar 2017 10:17,35:56,2156,Radiant,Cox + 4,"Unknown, _-UlizZezZ-_, JezMc~, ¿Eh?, Unknown",CAVERN GAMING,"Unknown, Of.Canchon.Mc, Sladee-, DileCOM.Maelk, Unknown",31,20,Cox + 4,CAVERN GAMING
3049512401,124711.0,3726,11 Mar 2017 08:53,46:36,2796,Dire,Mi Pequeño Pony,"♥ Tet ♥ ҈, Dancelot, Lithium, Unknown, @Haru",Cox + 4,"Unknown, _-UlizZezZ-_, JezMc~, ¿Eh?, Unknown",34,32,Cox + 4,Mi Pequeño Pony
3049408847,124711.0,3726,11 Mar 2017 07:50,40:05,2405,Radiant,Cox + 4,"Unknown, _-UlizZezZ-_, JezMc~, ¿Eh?, Unknown",Mi Pequeño Pony,"♥ Tet ♥ ҈, Dancelot, Lithium, Unknown, @Haru",31,29,Cox + 4,Mi Pequeño Pony
3049336690,,3726,11 Mar 2017 07:08,19:07,1147,Radiant,Unknown Radiant Team,"Unknown, _-UlizZezZ-_, JezMc~, ¿Eh?, Unknown",MONSTER GAMING,"无法, [M.G]-GaTiTo ?, Unknown, Unknown, Unknown",29,12,Unknown Radiant Team,MONSTER GAMING
3049064409,124641.0,3726,11 Mar 2017 04:55,30:48,1848,Radiant,CAVERN GAMING,"Unknown, Of.Canchon.Mc, Sladee-, DileCOM.Maelk, Unknown",Mi Pequeño Pony,"♥ Tet ♥ ҈, Dancelot, Lithium, Unknown, @Haru",34,11,CAVERN GAMING,Mi Pequeño Pony
3048956145,124641.0,3726,11 Mar 2017 04:09,25:12,1512,Dire,Mi Pequeño Pony,"♥ Tet ♥ ҈, Dancelot, Lithium, Unknown, @Haru",CAVERN GAMING,"Unknown, Of.Canchon.Mc, Sladee-, DileCOM.Maelk, Unknown",10,27,CAVERN GAMING,Mi Pequeño Pony
3047172516,124457.0,3726,10 Mar 2017 09:17,18:54,1134,Dire,Team Phoenix,"De a toby, Unknown, bahamuT.賭博, ReborN, Arcadia-",Team Inspire ♫,"Jen, Saul, ARTEEZY, ., @MishoDOTA",13,25,Team Inspire ♫,Team Phoenix
3044831209,,2125,09 Mar 2017 05:24,18:50,1130,Radiant,School Gaming,"CrazyMaster, ẞenQ, Unknown, Cojack-, Superior.-©",Lucky Strike,"Bot, I Am GROOT,  EL_ZINGY, OneMustFall, MEENO",23,5,School Gaming,Lucky Strike
3043529581,124061.0,3726,09 Mar 2017 02:39,31:46,1906,Radiant,Marinet Gaming,"Opti..., Tototony., Falcon#14-, MG.Rosada, Unknown",NIGHT HUNTERS,"Unknown, Kinua, A-, NO SE JUGAR DOTA, Unknown",25,28,Marinet Gaming,NIGHT HUNTERS
3043479210,124061.0,3726,09 Mar 2017 01:27,1:00:46,3646,Radiant,NIGHT HUNTERS,"Unknown, Kinua, A-, NO SE JUGAR DOTA, Unknown",Marinet Gaming,"Opti..., Tototony., Falcon#14-, MG.Rosada, Unknown",45,31,NIGHT HUNTERS,Marinet Gaming
3043446135,124061.0,3726,09 Mar 2017 12:35,20:20,1220,Radiant,Marinet Gaming,"Opti..., Tototony., Falcon#14-, MG.Rosada, Unknown",NIGHT HUNTERS,"Unknown, Kinua, A-, NO SE JUGAR DOTA, Unknown",17,7,Marinet Gaming,NIGHT HUNTERS
